"row ID","restaurant_name","cuisine_type","cost_of_the_order","rating","day_of_wk","customer_num_order","rst_num_order","customer_neighbourhood","customer_region","complete_time","rst_num_order_binned","Prediction (rating)"
"Row646","RedFarm Hudson","Chinese",12.08,3.4,"Sun",1,55,"West Village","South Manhattan",45,"Mid",3.3272105111110664
"Row647","Shake Shack","American",12.08,2.8,"Mon",3,219,"Inwood","Upper Manhattan",54,"Very High",3.3220898024537058
"Row648","Rubirosa","Italian",14.12,3.6,"Sun",2,37,"Upper East Side","East Side",48,"Mid",3.4756355037080384
"Row649","Sarabeth's Restaurant","American",21.93,3.8,"Sat",2,7,"Financial District","South Manhattan",52,"Low",3.684277940168418
"Row650","Cafe Mogador","Middle Eastern",15.91,3.6,"Sat",2,18,"Harlem","Upper Manhattan",47,"Low",3.454976869164035
"Row651","Amy Ruth's","Southern",7.38,4,"Tue",1,3,"Upper West Side","West Side",53,"Low",3.727349522708674
"Row652","Shake Shack","American",21.39,3.7,"Sat",5,219,"Murray Hill","East Side",46,"Very High",3.529537796130449
"Row653","Cho Dang Gol","Korean",29.25,3.6,"Sun",2,6,"Upper East Side","East Side",44,"Low",3.710860989498586
"Row654","El Parador Cafe","Mexican",13.19,2.9,"Mon",1,2,"West Village","South Manhattan",50,"Low",3.411077995728498
"Row655","Vanessa's Dumplings","Chinese",15.57,3.6,"Sat",1,13,"Midtown","Midtown",61,"Low",3.62608362140463
"Row656","Parm","Italian",19.45,4.2,"Tue",1,68,"Upper West Side","West Side",56,"High",3.9926385891799887
"Row657","Shake Shack","American",25.17,3.9,"Sat",2,219,"Financial District","South Manhattan",53,"Very High",3.786230133532202
"Row658","RedFarm Hudson","Chinese",19.35,3.5,"Sat",4,55,"Harlem","Upper Manhattan",46,"Mid",3.452690697438478
"Row659","TAO","Japanese",12.61,3.3,"Sun",1,49,"Upper West Side","West Side",56,"Mid",3.3362363801191703
"Row660","Chipotle Mexican Grill","Mexican",12.13,3.2,"Sun",2,23,"East Village","South Manhattan",53,"Mid",3.2581166369407635
"Row661","Jack's Wife Freda","Mediterranean",12.08,3.5,"Sun",3,25,"Chelsea","West Side",49,"Mid",3.3985054229550915
"Row662","Dirty Bird to Go","American",12.08,4,"Wed",2,4,"East Village","South Manhattan",55,"Low",3.7847248276088585
"Row664","Blue Ribbon Sushi Bar & Grill","Japanese",4.85,2.7,"Sat",3,44,"Midtown","Midtown",41,"Mid",2.781397049283304
"Row665","Blue Ribbon Fried Chicken","American",14.07,3.7,"Wed",5,96,"Midtown","Midtown",58,"High",3.6778431017373063
"Row666","Chipotle Mexican Grill","Mexican",29.1,3.8,"Sat",1,23,"Harlem","Upper Manhattan",52,"Mid",3.7625497336709963
"Row667","Socarrat Paella Bar","Spanish",25.22,3.2,"Sat",1,1,"Midtown","Midtown",43,"Low",3.8682041821798543
"Row668","The Meatball Shop","Italian",31.33,4,"Sat",1,132,"Harlem","Upper Manhattan",45,"Very High",3.8324029721489725
"Row669","Shake Shack","American",17.03,4.2,"Wed",1,219,"Harlem","Upper Manhattan",67,"Very High",3.8876347577037387
"Row670","Don's Bogam BBQ & Wine Bar","Korean",12.23,2.9,"Sat",13,3,"East Village","South Manhattan",52,"Low",2.86727486627625
"Row671","Tamarind TriBeCa","Indian",6.07,3.1,"Sun",2,27,"Midtown","Midtown",47,"Mid",2.984272185011825
"Row672","Shake Shack","American",10.82,3.4,"Sat",1,219,"Upper West Side","West Side",54,"Very High",3.345652165221574
"Row673","Han Dynasty","Chinese",9.51,3.7,"Wed",1,46,"Midtown","Midtown",51,"Mid",3.6852805544067198
"Row674","Bareburger","American",8.73,2.7,"Sun",10,27,"Hell's Kitchen","West Side",40,"Mid",2.7971800597897514
"Row675","Blue Ribbon Sushi Izakaya","Japanese",12.23,4,"Wed",2,29,"Murray Hill","East Side",52,"Mid",3.7676284451049593
"Row676","da Umberto","Italian",32.98,4,"Sun",1,3,"Midtown","Midtown",58,"Low",4.011863363734107
"Row677","Parm","Italian",19.35,4.1,"Tue",2,68,"West Village","South Manhattan",49,"High",3.8003479193048686
"Row678","Xi'an Famous Foods","Chinese",19.45,3.6,"Sun",2,9,"West Village","South Manhattan",46,"Low",3.544421917752793
"Row679","Five Leaves","American",6.26,2.8,"Fri",2,4,"Theater District","Midtown",57,"Low",3.2464529046476014
"Row680","Alidoro","American",12.61,3.2,"Sun",1,1,"Midtown","Midtown",56,"Low",3.220626027626437
"Row681","RedFarm Broadway","Chinese",13.1,3.2,"Sun",1,59,"Theater District","Midtown",48,"Mid",3.3868519932740186
"Row682","Tony's Di Napoli","Italian",14.07,3.6,"Sat",2,5,"Chelsea","West Side",49,"Low",3.471682031902741
"Row683","Shake Shack","American",15.57,3.5,"Sat",1,219,"Chelsea","West Side",53,"Very High",3.5354657743079834
"Row684","Bareburger","American",13.05,3.6,"Sat",2,27,"East Village","South Manhattan",61,"Mid",3.473269776275039
"Row685","Blue Ribbon Sushi Izakaya","Japanese",16.44,3.4,"Sun",1,29,"Chelsea","West Side",55,"Mid",3.5242229907526497
"Row686","Blue Ribbon Sushi","Japanese",8.54,3.1,"Sat",5,119,"Harlem","Upper Manhattan",59,"High",2.9902375597339224
"Row687","Nobu Next Door","Japanese",12.13,2.9,"Sun",1,42,"Midtown","Midtown",44,"Mid",3.0401416853715673
"Row688","Westville Hudson","American",33.03,4.1,"Sat",1,15,"Lower East Side","South Manhattan",43,"Low",3.970870100153366
"Row689","Cipriani Le Specialita","Italian",5.92,3.5,"Sun",1,1,"Lower East Side","South Manhattan",65,"Low",3.274023261024504
"Row690","The Meatball Shop","Italian",32.98,3.7,"Fri",1,132,"Midtown","Midtown",48,"Very High",4.055931082837386
"Row691","Shake Shack","American",16.25,3.4,"Mon",1,219,"Upper East Side","East Side",58,"Very High",3.80809424794718
"Row692","Blue Ribbon Sushi","Japanese",29.1,3.7,"Sun",1,119,"Upper East Side","East Side",36,"High",3.7120443657595845
"Row693","The Meatball Shop","Italian",12.08,4.2,"Wed",2,132,"Upper East Side","East Side",53,"Very High",3.9106642202764688
"Row694","Cafe Habana","Mexican",8.25,2.9,"Sat",2,16,"Midtown","Midtown",50,"Low",3.1032224736961416
"Row695","RedFarm Broadway","Chinese",8.2,3.5,"Sat",3,59,"Chelsea","West Side",61,"Mid",3.51468266864475
"Row696","Shake Shack","American",22.36,3.4,"Fri",2,219,"Upper West Side","West Side",52,"Very High",3.7471512296658855
"Row697","Chipotle Mexican Grill","Mexican",16.44,3.1,"Mon",1,23,"Upper West Side","West Side",63,"Mid",3.8135457235025694
"Row698","The Loop","Japanese",24.3,3.6,"Sat",1,4,"Harlem","Upper Manhattan",50,"Low",3.4955257533308424
"Row699","The Meatball Shop","Italian",8.63,3.1,"Mon",3,132,"West Village","South Manhattan",55,"Very High",3.405864461762057
"Row700","Momoya","Japanese",9.02,3.1,"Sat",3,30,"Inwood","Upper Manhattan",51,"Mid",3.0055662425851497
"Row701","Blue Ribbon Sushi","Japanese",12.08,2.9,"Sun",5,119,"Harlem","Upper Manhattan",47,"High",2.8893829407890737
"Row702","TAO","Japanese",15.76,3.3,"Sun",2,49,"Lower East Side","South Manhattan",45,"Mid",3.2484251794388745
"Row703","Burger Joint","American",21.88,3.6,"Sun",1,12,"Lower East Side","South Manhattan",50,"Low",3.573987122745573
"Row704","Barbounia","Mediterranean",5.77,3.4,"Sat",2,6,"Chelsea","West Side",46,"Low",3.28676960751491
"Row705","Shake Shack","American",32.98,3.9,"Sun",1,219,"Battery Park City","South Manhattan",43,"Very High",3.930091691216976
"Row706","RedFarm Hudson","Chinese",29.1,4.2,"Thu",1,55,"Washington Heights","Upper Manhattan",53,"Mid",4.292724545027807
"Row707","Five Guys Burgers and Fries","American",14.12,3.4,"Sun",1,29,"Tribeca","South Manhattan",53,"Mid",3.4895594582845053
"Row708","Blue Ribbon Sushi","Japanese",11.59,3,"Sun",5,119,"Chelsea","West Side",49,"High",3.1310106428966806
"Row709","Blue Ribbon Fried Chicken","American",9.75,3.9,"Wed",1,96,"East Village","South Manhattan",55,"High",3.7037460737730603
"Row710","Five Guys Burgers and Fries","American",12.18,3.5,"Sat",1,29,"Upper East Side","East Side",48,"Mid",3.4735610442712126
"Row711","Empanada Mama","Mexican",15.57,3.1,"Sat",1,13,"Midtown","Midtown",44,"Low",3.2971578106040718
"Row712","Shake Shack","American",24.25,3.9,"Sat",1,219,"Chelsea","West Side",58,"Very High",3.881474495226909
"Row713","Blue Ribbon Fried Chicken","American",31.38,3.6,"Sun",5,96,"Midtown","Midtown",55,"High",3.76817350446489
"Row714","Shake Shack","American",15.76,4.2,"Wed",2,219,"Upper East Side","East Side",54,"Very High",3.93718830442229
"Row715","Blue Ribbon Sushi","Japanese",24.25,3.5,"Fri",2,119,"Upper West Side","West Side",56,"High",3.822881310767677
"Row716","Tony's Di Napoli","Italian",29.1,3.9,"Sun",2,5,"Hell's Kitchen","West Side",45,"Low",3.78330013483885
"Row717","Han Dynasty","Chinese",12.08,3.5,"Sat",3,46,"Gramercy","East Side",45,"Mid",3.5314382745434294
"Row718","Blue Ribbon Fried Chicken","American",12.13,3.5,"Sat",1,96,"East Village","South Manhattan",49,"High",3.3399878635046933
"Row719","Blue Ribbon Sushi","Japanese",15.86,3.4,"Sun",4,119,"Upper East Side","East Side",48,"High",3.3312940000914852
"Row720","Shake Shack","American",14.07,3.4,"Sun",3,219,"East Village","South Manhattan",58,"Very High",3.3258967516751827
"Row721","Saravanaa Bhavan","Indian",24.25,4.5,"Tue",1,5,"Upper West Side","West Side",55,"Low",4.069694712406094
"Row722","Sushi Choshi","Japanese",13.73,3.7,"Sat",1,1,"Upper East Side","East Side",62,"Low",3.548838926231774
"Row723","The Smile","American",12.18,3.9,"Wed",2,18,"Upper West Side","West Side",56,"Low",3.776742687773976
"Row724","Chipotle Mexican Grill","Mexican",29.05,4,"Sat",2,23,"East Village","South Manhattan",55,"Mid",3.9140661992668937
"Row725","RedFarm Broadway","Chinese",32.98,3.7,"Sun",2,59,"Midtown","Midtown",40,"Mid",3.861094785471249
"Row726","Cafe Habana","Mexican",6.69,3,"Fri",4,16,"Gramercy","East Side",57,"Low",3.4132319666761712
"Row727","The Meatball Shop","Italian",24.3,4.1,"Sat",1,132,"Two Bridges","South Manhattan",54,"Very High",3.9393513579243793
"Row728","Rubirosa","Italian",7.33,3.4,"Sat",1,37,"Upper West Side","West Side",48,"Mid",3.267689873535868
"Row729","RedFarm Hudson","Chinese",9.12,3.9,"Wed",1,55,"Hell's Kitchen","West Side",55,"Mid",3.8529199480184455
"Row730","Sarabeth's East","American",12.13,3.8,"Sat",1,7,"Gramercy","East Side",64,"Low",3.7044730994637756
"Row731","Kanoyama","Japanese",32.98,4.1,"Sat",2,3,"Lower East Side","South Manhattan",51,"Low",3.9030682057581902
"Row732","UVA Wine Bar & Restaurant","Italian",14.65,4.1,"Thu",1,2,"Kips Bay","East Side",57,"Low",3.955426616195391
"Row733","Parm","Italian",31.33,4.1,"Sat",1,68,"Civic Center","South Manhattan",40,"High",4.035753915106442
"Row734","RedFarm Broadway","Chinese",9.65,3.3,"Sat",1,59,"Harlem","Upper Manhattan",50,"Mid",3.2555284089405663
"Row735","Blue Ribbon Fried Chicken","American",12.95,3.4,"Sun",2,96,"East Village","South Manhattan",55,"High",3.3354554055640744
"Row736","P.J. Clarke's","American",21.34,4,"Tue",1,15,"Chelsea","West Side",53,"Low",3.972452095467575
"Row737","Shake Shack","American",19.4,3.5,"Sat",1,219,"Harlem","Upper Manhattan",47,"Very High",3.356145420414827
"Row738","RedFarm Hudson","Chinese",6.69,3.3,"Sat",2,55,"Chinatown","South Manhattan",44,"Mid",3.176758530242368
"Row739","Blue Ribbon Sushi","Japanese",12.13,3,"Mon",4,119,"Gramercy","East Side",53,"High",3.5355206086792497
"Row740","Nobu Next Door","Japanese",15.91,3.2,"Sun",3,42,"Chinatown","South Manhattan",41,"Mid",3.1183463196203154
"Row741","Shake Shack","American",5.77,3.2,"Sat",1,219,"SoHo","South Manhattan",46,"Very High",3.108959312955042
"Row742","The Meatball Shop","Italian",12.23,3.4,"Sat",1,132,"Upper West Side","West Side",41,"Very High",3.3434836513899064
"Row743","The Meatball Shop","Italian",12.23,3.2,"Sun",1,132,"Harlem","Upper Manhattan",44,"Very High",3.1165252729775914
"Row745","Tamarind TriBeCa","Indian",11.64,3.8,"Sat",1,27,"SoHo","South Manhattan",56,"Mid",3.5339440728714293
"Row746","V-Nam Cafe","Vietnamese",22.26,3.7,"Sun",3,4,"Hell's Kitchen","West Side",59,"Low",3.9702741262937
"Row747","Don's Bogam BBQ & Wine Bar","Korean",14.07,3.1,"Sun",1,3,"Upper West Side","West Side",49,"Low",3.2107952715250465
"Row748","Blue Ribbon Sushi","Japanese",16.49,3.5,"Sun",4,119,"Kips Bay","East Side",54,"High",3.4125266959109783
"Row749","The Meatball Shop","Italian",9.65,4,"Thu",1,132,"Upper East Side","East Side",62,"Very High",3.8932675852181617
"Row750","Parm","Italian",12.23,3.5,"Sat",2,68,"East Harlem","Upper Manhattan",51,"High",3.282741215107058
"Row751","Han Dynasty","Chinese",12.18,3.1,"Mon",2,46,"West Village","South Manhattan",52,"Mid",3.587273704891035
"Row752","Sushi of Gari Tribeca","Japanese",12.13,3.2,"Sat",3,24,"Midtown","Midtown",55,"Mid",3.1563461970437685
"Row753","Blue Ribbon Sushi","Japanese",12.95,2.9,"Sun",2,119,"East Harlem","Upper Manhattan",41,"High",2.962189111902004
"Row754","Momoya","Japanese",19.4,3.2,"Sun",7,30,"Greenwich Village","South Manhattan",43,"Mid",3.24723107685066
"Row755","RedFarm Hudson","Chinese",29.1,4,"Sat",1,55,"Theater District","Midtown",55,"Mid",4.085034110315304
"Row756","Han Dynasty","Chinese",29.15,3.7,"Fri",1,46,"Upper West Side","West Side",44,"Mid",4.082394036680641
"Row757","Amma","Indian",31.43,4.5,"Thu",1,4,"Lower East Side","South Manhattan",47,"Low",4.278437031462013
"Row758","Blue Ribbon Sushi","Japanese",16.15,3.3,"Sat",1,119,"Washington Heights","Upper Manhattan",44,"High",3.229465949331456
"Row759","ilili Restaurant","Middle Eastern",8.97,3.3,"Sat",5,18,"Chelsea","West Side",43,"Low",3.276310579470268
"Row760","Blue Ribbon Sushi Bar & Grill","Japanese",15.28,3.6,"Tue",6,44,"Chelsea","West Side",53,"Mid",3.5781829267937724
"Row761","Shake Shack","American",10.24,3.3,"Sat",1,219,"East Village","South Manhattan",43,"Very High",3.1527757903172136
"Row762","Vanessa's Dumpling House","Chinese",29.1,3.4,"Mon",3,9,"Washington Heights","Upper Manhattan",47,"Low",3.978675640391677
"Row763","Blue Ribbon Sushi","Japanese",12.9,3.5,"Thu",1,119,"Harlem","Upper Manhattan",56,"High",3.5113980306601005
"Row764","Otto Enoteca Pizzeria","Italian",29.05,3.9,"Sun",4,12,"Upper East Side","East Side",42,"Low",3.8696460889325266
"Row765","Blue Ribbon Sushi","Japanese",19.35,3.2,"Sun",2,119,"Theater District","Midtown",49,"High",3.3562478035501977
"Row766","TAO","Japanese",12.71,3.1,"Sat",7,49,"East Village","South Manhattan",39,"Mid",2.9928405434324796
"Row767","Blue Ribbon Sushi","Japanese",24.3,3.5,"Sun",3,119,"Midtown","Midtown",60,"High",3.5653622644463914
"Row768","The Smile","American",12.08,3.1,"Sun",1,18,"Theater District","Midtown",52,"Low",3.2370808658930814
"Row769","ilili Restaurant","Middle Eastern",29.25,4.1,"Sat",4,18,"Hell's Kitchen","West Side",48,"Low",3.9719776697662246
"Row770","Tortaria","Mexican",13.05,3,"Sun",1,4,"Upper West Side","West Side",42,"Low",3.2429406847178575
"Row771","Shake Shack","American",25.22,4,"Sat",5,219,"East Village","South Manhattan",62,"Very High",3.7570627017687928
"Row772","Shake Shack","American",12.95,3.2,"Sun",2,219,"Upper West Side","West Side",51,"Very High",3.276701712728444
"Row773","Nobu Next Door","Japanese",16.06,3.5,"Sun",1,42,"East Village","South Manhattan",54,"Mid",3.3766667476461345
"Row774","Shake Shack","American",29.05,3.7,"Sun",2,219,"East Village","South Manhattan",43,"Very High",3.669719128895637
"Row775","Bareburger","American",5.63,3.3,"Sun",1,27,"Nolita","South Manhattan",62,"Mid",3.2859499720926895
"Row776","Shake Shack","American",19.4,3.5,"Sat",1,219,"Midtown","Midtown",56,"Very High",3.5229092949700997
"Row777","Parm","Italian",25.17,3.7,"Mon",1,68,"Hell's Kitchen","West Side",65,"High",4.197843964975213
"Row778","Bareburger","American",25.22,4,"Tue",10,27,"Chelsea","West Side",58,"Mid",3.9146306497206265
"Row779","Hill Country Fried Chicken","Southern",14.84,3.7,"Sat",2,14,"Hell's Kitchen","West Side",42,"Low",3.591139493470833
"Row780","The Meatball Shop","Italian",6.69,3.1,"Sun",5,132,"Hell's Kitchen","West Side",47,"Very High",3.024654098273475
"Row781","The Meatball Shop","Italian",22.36,3.8,"Sat",1,132,"Midtown","Midtown",53,"Very High",3.6914243570240237
"Row782","TAO","Japanese",15.28,3,"Sun",2,49,"Midtown","Midtown",47,"Mid",3.1578656028320293
"Row783","Parm","Italian",8.2,3.9,"Tue",2,68,"Greenwich Village","South Manhattan",58,"High",3.6474996457067697
"Row784","Shake Shack","American",22.31,3.4,"Mon",3,219,"Upper West Side","West Side",65,"Very High",3.945829311023612
"Row785","Tamarind TriBeCa","Indian",12.23,3.6,"Sat",2,27,"Greenwich Village","South Manhattan",42,"Mid",3.3624240618516743
"Row786","Bubby's","American",12.18,3.8,"Tue",3,3,"Upper West Side","West Side",59,"Low",3.639255886399025
"Row787","Shake Shack","American",12.61,3.5,"Sat",1,219,"Upper East Side","East Side",48,"Very High",3.4202949870674155
"Row788","Rubirosa","Italian",14.12,3.7,"Thu",1,37,"Theater District","Midtown",58,"Mid",3.8344007195775744
"Row789","Hatsuhana","Japanese",14.07,3.2,"Sat",4,6,"Harlem","Upper Manhattan",51,"Low",3.1020985702930446
"Row790","Han Dynasty","Chinese",12.18,3.9,"Tue",1,46,"Harlem","Upper Manhattan",62,"Mid",3.6975065538062393
"Row791","Blue Ribbon Sushi","Japanese",17.07,3.4,"Sun",2,119,"Upper East Side","East Side",42,"High",3.357882902282741
"Row792","The Meatball Shop","Italian",12.18,3.2,"Sun",4,132,"Midtown","Midtown",53,"Very High",3.1939913992512348
"Row793","Blue Ribbon Sushi","Japanese",8.83,3.1,"Sat",2,119,"Nolita","South Manhattan",39,"High",3.0850940241027427
"Row794","Sushi of Gari 46","Japanese",14.31,3.3,"Sat",4,37,"Harlem","Upper Manhattan",52,"Mid",3.1526604300484053
"Row795","TAO","Japanese",25.22,3.5,"Sun",1,49,"Upper West Side","West Side",45,"Mid",3.6205207711931924
"Row796","Terakawa Ramen","Japanese",14.65,3.4,"Sat",1,3,"East Village","South Manhattan",46,"Low",3.2741092438102415
"Row797","Blue Ribbon Sushi","Japanese",12.71,3.5,"Tue",2,119,"Midtown","Midtown",52,"High",3.41313716989274
"Row798","Rubirosa","Italian",21.88,3.9,"Sun",1,37,"East Village","South Manhattan",55,"Mid",3.7148557192794653
"Row799","Blue Ribbon Sushi Bar & Grill","Japanese",12.95,3.9,"Tue",1,44,"Upper East Side","East Side",56,"Mid",3.725525952833512
"Row800","Sushi of Gari Tribeca","Japanese",8.63,3.2,"Sat",7,24,"Upper West Side","West Side",61,"Mid",3.125394378512471
"Row801","Blue Ribbon Fried Chicken","American",21.83,3.3,"Sun",2,96,"Midtown","Midtown",47,"High",3.4452538595041498
"Row802","RedFarm Broadway","Chinese",5.48,3,"Sun",3,59,"Upper West Side","West Side",45,"Mid",3.11443606876969
"Row803","Parm","Italian",22.36,3.7,"Sun",2,68,"Inwood","Upper Manhattan",54,"High",3.5841925797480796
"Row804","Blue Ribbon Sushi","Japanese",12.13,3.5,"Sat",3,119,"Little Italy","South Manhattan",60,"High",3.404512105766765
"Row805","Blue Ribbon Fried Chicken","American",12.18,3.2,"Sun",4,96,"Upper East Side","East Side",42,"High",3.225770267906175
"Row806","Zero Otto Nove","Italian",12.18,3.2,"Mon",2,2,"East Village","South Manhattan",54,"Low",3.5273283779025544
"Row807","Bareburger","American",12.18,2.7,"Mon",10,27,"Upper West Side","West Side",49,"Mid",3.2577833156988443
"Row808","TAO","Japanese",22.12,3.4,"Fri",4,49,"Inwood","Upper Manhattan",62,"Mid",3.6272444198777376
"Row809","Shake Shack","American",33.03,4.5,"Tue",1,219,"Upper West Side","West Side",59,"Very High",4.360108957374567
"Row810","Joe’s Shanghai","Chinese",16.1,3.6,"Sat",7,4,"Greenwich Village","South Manhattan",53,"Low",3.553228595723694
"Row811","The Smile","American",22.26,3.5,"Sat",4,18,"Midtown","Midtown",51,"Low",3.490833747820413
"Row812","Blue Ribbon Sushi Izakaya","Japanese",19.45,3.3,"Mon",1,29,"Upper West Side","West Side",65,"Mid",3.9202071968426297
"Row813","Shake Shack","American",15.77,3.3,"Sun",1,219,"Upper West Side","West Side",49,"Very High",3.374992906223615
"Row814","The Meatball Shop","Italian",14.7,3.9,"Thu",1,132,"Financial District","South Manhattan",54,"Very High",3.8853330989880774
"Row815","Shake Shack","American",14.07,3.1,"Sun",4,219,"Harlem","Upper Manhattan",48,"Very High",3.0305981827002917
"Row816","ilili Restaurant","Middle Eastern",13.73,3.7,"Thu",1,18,"Midtown","Midtown",55,"Low",3.8152974079221926
"Row817","Shake Shack","American",12.61,3.4,"Sat",5,219,"East Village","South Manhattan",51,"Very High",3.209719003069507
"Row818","Shake Shack","American",8.34,3.3,"Sun",1,219,"Gramercy","East Side",51,"Very High",3.286404539617572
"Row819","Blue Ribbon Sushi","Japanese",12.18,3.3,"Sat",4,119,"Upper East Side","East Side",43,"High",3.2242590255179184
